,,,,,,,
,Order ID,Item ID,Item Description,Quantity,Unit Price When Sold,Shipment,Comments
,230401VHVEQ89M,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,2,99.00,16,
,230401VJCHQMWF,S11-DIACO1-RPNK,Diatomite Coaster Design 1 - Hard - Round Pink,1,40.00,17,
,230401086H56MW,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,230401086H56MW,S11-DPCTWL-BDYC,Disposable Compressed Towel - Body Brand C (minaier),2,46.50,16,
,230401086H56MW,S11-DPCTWL-BDYC,Disposable Compressed Towel - Body Brand C (minaier),2,46.50,16,
,23040108BJAUD0,S19-WBKEND-WLQ0,Wooden Bookend - Dark Walnut Large Square No Logo,2,279.00,19,
,2304010ARY18PG,S14-PCTOIL-BRWN,Pouch Toiletry Organizer - Brown,1,139.00,17,
,2304010E3SY060,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,1,42.00,19,
,2304010K8HU1TA,S12-FOLDFL-LAPN,Foldable File Organizer - Large Apricot No OPP,1,79.00,15,
,2304010M8CCQFD,S04-WREPRP-SQTL,Wire Protector - Squirtle,1,20.00,11,
,2304010M8CCQFD,S04-WREPRP-CHAR,Wire Protector - Charmander,1,20.00,9,
,2304010NNWKWJX,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,189.00,16,
,2304010RXNRVBC,S02-LDHAMP-MWDY,Laundry Hamper - Medium Washday,1,159.00,16,
,2304010VV2SJGQ,S10-FOLDFL-LBLN,Foldable File Organizer - Large Black No OPP,1,79.00,15,
,2304010W4KH1NC,S04-WREPRP-MELO,Wire Protector - My Melody,1,20.00,15,
,2304010W4KH1NC,S04-WREPRP-MARU,Wire Protector - Badz Maru,1,20.00,12,
,2304010W4KH1NC,S08-WREPRP-CMON,Wire Protector - Cookie Monster,1,20.00,15,
,2304010W4KH1NC,S07-WREPRF-SPDM,Wire Protector Flight - Spiderman,1,35.00,18,
,2304010W4KH1NC,S08-WREPRP-SPRT,Wire Protector - Sprite,1,20.00,11,
,2304010W4KH1NC,S03-WREPRP-STBW,Wire Protector - Starbucks White,1,20.00,15,
,2304010W4KH1NC,S03-WREPRP-STBB,Wire Protector - Starbucks Brown,1,20.00,15,
,2304010X98HAVD,S06-LDHAMP-LHPP,Laundry Hamper - Large Hippo,1,189.00,16,
,2304010XDRHHS6,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,1,99.00,16,
,2304010XJVMD8H,S02-FOLDFL-LWHT,Foldable File Organizer - Large White,1,89.00,16,
,230401113P19CK,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,189.00,18,
,23040113GNBYFW,S10-LDHAMP-MFLO,Laundry Hamper - Medium Flora,1,159.00,15,
,23040114VUN1JT,S11-LDHAMP-MGBY,Laundry Hamper - Medium Gray Bunny,1,159.00,19,
,230401168RE6HR,S11-SQTOIL-BLCK,Square Toiletry Organizer - Black,1,199.00,17,
,23040117B23K1R,S11-LDHAMP-MCGR,Laundry Hamper - Medium Colorful Graffiti,1,159.00,18,
,23040117B23K1R,S15-LDHAMP-MPNT,Laundry Hamper - Medium Pine Tree,1,159.00,18,
,2304011975PF28,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,18,
,23040119GMX97H,S02-TOILOR-WINE,Travel Toiletry Organizer - Wine,1,199.00,17,
,2304011AEVXGBB,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304011G0TAQBF,S08-LDHAMP-LOWL,Laundry Hamper - Large Owl,1,189.00,18,
,2304011G0TAQBF,S10-LDHAMP-LRBT,Laundry Hamper - Large Rabbit,1,185.00,18,
,2304011GCD9MWR,S06-LDHAMP-LELE,Laundry Hamper - Large Elephant,1,189.00,16,
,2304011GCD9MWR,S02-LDHAMP-LCAT,Laundry Hamper - Large Cat,1,189.00,18,
,2304011HGQUV22,S11-SQTOIL-SBLU,Square Toiletry Organizer - Sky Blue,1,195.00,17,
,2304011HGQUV22,S11-SQTOIL-REDD,Square Toiletry Organizer - Red,1,195.00,17,
,2304011J06TWNB,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,17,
,2304011N96KUC6,S06-LDHAMP-LBDN,Laundry Hamper - Large Blue Dinosaur,1,189.00,16,
,2304011TD01107,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304021UXE3VB6,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304021VEDA2QW,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,17,
,2304022DT1M59B,S03-WREPRP-NOFC,Wire Protector - No Face,1,25.00,14,
,2304022DT1M59B,S04-WBKEND-0RND,Wooden Bookend - No Print Round Corner,2,99.00,16,
,2304022NBCF9HV,S03-WREPRP-MINM,Wire Protector - Minnie Mouse,1,23.00,12,
,2304022NBCF9HV,S10-WREPRP-MINB,Wire Protector - Minnie Bottom,1,25.00,16,
,2304022NBCF9HV,S07-WREPRP-LGMN,Wire Protector - Little Green Men,1,20.00,11,
,2304022NBCF9HV,S13-KYCLEN-BLCK,Keyboard Cleaner 7-in-1 - Black,1,239.00,13,
,2304022SY0Y5W9,S01-LDHAMP-LLIO,Laundry Hamper - Large Lion,1,199.00,18,
,2304022SY0Y5W9,S06-LDHAMP-LLCW,Laundry Hamper - Large Lion Crown,1,189.00,18,
,2304022T7FTC77,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,199.00,17,
,2304022WG29PHV,S04-WREPRP-SQTL,Wire Protector - Squirtle,1,20.00,11,
,2304022WG29PHV,S09-WREPRP-MIN1,Wire Protector - Minion One eye,1,25.00,11,
,2304022WG29PHV,S09-WREPRP-MIN2,Wire Protector - Minion Two eyes,1,25.00,15,
,2304022WG29PHV,S03-WREPRP-DNLD,Wire Protector - Donald,1,20.00,10,
,2304022WG29PHV,S03-WREPRP-MINM,Wire Protector - Minnie Mouse,1,23.00,12,
,2304022WG29PHV,S04-WREPRP-PIKH,Wire Protector - Pikachu Head,2,20.00,18,
,2304022WG29PHV,S04-WREPRP-CHAR,Wire Protector - Charmander,1,20.00,15,
,2304022WG29PHV,S10-WREPRP-DONB,Wire Protector - Donald Bottom,1,25.00,11,
,2304022WG29PHV,S10-WREPRP-MICB,Wire Protector - Mickey Bottom,1,25.00,11,
,2304022YDU773U,S04-WREPRP-MELO,Wire Protector - My Melody,1,20.00,15,
,23040235Q59FKF,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,230402396XHVMR,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304023A7NNU1Y,S11-PLBKTO-LBRW,Plastic Basket Organizer Rattan - Light Brown,4,32.75,16,
,2304023A7NNU1Y,S11-PLBKTO-LBRW,Plastic Basket Organizer Rattan - Light Brown,2,34.50,16,
,2304023ANSPP6R,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,18,
,2304023ASY8DYP,S16-DIACO1-SLBL,Diatomite Coaster Design 1 - Hard - Square Light Blue,3,40.00,17,
,2304023ATN54RH,S10-LDHAMP-LCHK,Laundry Hamper - Large Chick,1,169.00,15,
,2304023DM266EH,S05-RFIDWL-REDD,RFID Card Wallet - Red,1,59.00,17,
,2304023DYWR6UT,S10-LDHAMP-LRBT,Laundry Hamper - Large Rabbit,1,185.00,18,
,2304023EN00EY2,S11-SQTOIL-GRAY,Square Toiletry Organizer - Gray,1,191.00,17,
,2304023EN00EY2,S11-SQTOIL-NAVY,Square Toiletry Organizer - Navy,1,191.00,17,
,2304023EN00EY2,S11-SQTOIL-REDD,Square Toiletry Organizer - Red,1,191.00,17,
,2304023GB7N2TG,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,195.00,18,
,2304023GB7N2TG,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,195.00,17,
,2304023MB2W50V,S03-FOLDFL-LAPR,Foldable File Organizer - Large Apricot,1,89.00,16,
,2304023MB2W50V,S16-SLCODR-CREM,Silicone Coaster Design Drain - Cream,2,42.00,19,
,2304023N0EPHPC,S06-LDHAMP-LBDN,Laundry Hamper - Large Blue Dinosaur,1,189.00,16,
,2304023T01P3S3,S02-FOLDFL-LWHT,Foldable File Organizer - Large White,1,89.00,16,
,2304023T01P3S3,S10-FOLDFL-LTRN,Foldable File Organizer - Large Transparent No OPP,1,79.00,17,
,2304023T01P3S3,S03-FOLDFL-LAPR,Foldable File Organizer - Large Apricot,1,89.00,16,
,2304023U0TPFRJ,S02-LDHAMP-LDNO,Laundry Hamper - Large Dinosaur,1,199.00,18,
,2304023U0TPFRJ,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,1,99.00,18,
,23040245FM9V35,S11-SQTOIL-REDD,Square Toiletry Organizer - Red,1,199.00,17,
,2304024AACQFQ0,S02-TOILOR-NAVY,Travel Toiletry Organizer - Navy,1,199.00,18,
,2304024ADSCKRV,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304034G81W7PE,S09-LPASSH-BRWN,PU Leather Passport Holder - Brown,1,99.00,17,
,23040352NYU4WX,S10-TRVLAD-WHTE,Multifunctional Travel Adapter - White,1,269.00,17,
,23040354U3E9RM,S09-LPASSH-BLCK,PU Leather Passport Holder - Black,1,99.00,17,
,2304035A04VDBU,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304035A04VDBU,S14-PCTOIL-BLCK,Pouch Toiletry Organizer - Black,1,139.00,19,
,2304035C69VAY5,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304035C69VAY5,S09-WREPRP-MIN2,Wire Protector - Minion Two eyes,1,25.00,15,
,2304035C69VAY5,S03-WREPRP-MINM,Wire Protector - Minnie Mouse,1,23.00,16,
,2304035CDA00UQ,S02-TOILOR-GRAY,Travel Toiletry Organizer - Gray,1,175.00,17,
,2304035CDA00UQ,S13-MNYCLP-SLVR,Money Clip Steel - Silver,1,39.00,18,
,2304035CH9RMC0,S04-WBKEND-0SQR,Wooden Bookend - No Print Square Corner,1,99.00,16,
,2304035CH9RMC0,S11-PLBKTO-CREM,Plastic Basket Organizer Rattan - Cream,2,34.50,16,
,2304035PF8GT4Y,S10-LDHAMP-SDIN,Laundry Hamper - Small Dinosaurs,2,99.00,18,
,2304035R4FQUGJ,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,2304035TR7J6KK,S04-WREPRP-SRLX,Wire Protector - Snorlax,1,20.00,15,
,2304035YASQ2XM,S04-WREPRP-MELO,Wire Protector - My Melody,1,20.00,15,
,2304035YASQ2XM,S03-WREPRP-PGLT,Wire Protector - Piglet,1,20.00,16,
,2304035YASQ2XM,S03-WREPRP-MINM,Wire Protector - Minnie Mouse,1,23.00,16,
,2304035YASQ2XM,S03-WREPRP-STCH,Wire Protector - Stitch,1,20.00,15,
,2304035YASQ2XM,S10-WREPRP-MINB,Wire Protector - Minnie Bottom,1,25.00,16,
,2304035YASQ2XM,S08-WREPRP-DALE,Wire Protector - Dale,1,20.00,11,
,2304035YYDQEVM,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,199.00,17,
,23040368SG8SJQ,S02-TOILOR-BLAK,Travel Toiletry Organizer - Black,1,175.00,17,
,23040369B2UUWH,S03-LIPBRU-SMNT,Lipstick/Brush Organizer - Small Mint,1,85.00,3,
,23040369B2UUWH,S16-SLCODR-BLCK,Silicone Coaster Design Drain - Black,1,42.00,19,
,23040369B2UUWH,S16-SLCODR-GRAY,Silicone Coaster Design Drain - Gray,1,42.00,19,
,23040369B2UUWH,S16-SLCODR-BLUE,Silicone Coaster Design Drain - Blue,1,42.00,18,
,23040369B2UUWH,S16-SLCODR-PINK,Silicone Coaster Design Drain - Pink,1,42.00,18,
